model,ver_name,brand
SEA-TL00,#移动 4G+ 版,huawei
SEA-TL10,#移动 4G+ 版,huawei
SHARK KLE-A0,#全网通版 #全网通版 #China #China,blackshark
SHARK KLE-H0,黑鲨游戏手机 3 国际版 #Global,blackshark
SHARK KSR-A0,#全网通版 #全网通版 #全网通版 #China #China #China,blackshark
SHARK KSR-H0,#国际版 #Global,blackshark
SHARK KTUS-A0,#全网通版 #China,blackshark
SHARK KTUS-H0,#国际版 #Global,blackshark
SHARK MBU-A0,#全网通版 #China,blackshark
SHARK MBU-H0,黑鲨游戏手机 3 Pro 国际版 #Global,blackshark
SHARK PAR-A0,#全网通版 #高能版 #China,blackshark
SHARK PAR-H0,#国际版 #Global,blackshark
SHARK PRS-A0,#全网通版 #全网通版 #China #China,blackshark
SHARK PRS-H0,#国际版 #Global,blackshark
SKR-A0,#全网通版 #China,blackshark
SKR-H0,#国际版 #Global,blackshark
SKW-A0,#全网通版 #China,blackshark
SKW-H0,#国际版 #Global,blackshark
SLA-AL00,#全网通版,huawei
SLA-TL10,#移动 4G+ 版,huawei
SM-A125F,#Global,samsung
SM-A2070,#,samsung
SM-A3000,#公开版,samsung
SM-A3009,#电信定制版,samsung
SM-A3050,#全网通版,samsung
SM-A3058,#4G+,samsung
SM-A5000,#公开版,samsung
SM-A5009,#电信定制版,samsung
SM-A5070,#,samsung
SM-A5100,#全网通版,samsung
SM-A5108,#移动定制疾速版,samsung
SM-A5160,#,samsung
SM-A5260,#,samsung
SM-A5360,#,samsung
SM-A5460,#,samsung
SM-A6050,#全网通版,samsung
SM-A6058,#4G+,samsung
SM-A6060,#,samsung
SM-A7000,#公开版,samsung
SM-A7009,#电信定制版,samsung
SM-A7050,#,samsung
SM-A7070,#,samsung
SM-A7100,#全网通版,samsung
SM-A7108,#移动定制疾速版,samsung
SM-A715F,#Global,samsung
SM-A7160,#,samsung
SM-A8000,#,samsung
SM-A8050,#,samsung
SM-A9000,#,samsung
SM-A9080,#,samsung
SM-A9100,#,samsung
SM-A9200,#,samsung
SM-C101,#,samsung
SM-C5000,#,samsung
SM-C5010,#全网通版,samsung
SM-C5018,#4G+,samsung
SM-C7000,#,samsung
SM-C7010,#全网通版,samsung
SM-C7018,#4G+,samsung
SM-C7100,#全网通版,samsung
SM-C7108,#4G+,samsung
SM-C9000,#全网通版,samsung
SM-C9008,#4G+,samsung
SM-E5260,#,samsung
SM-E7000,#公开版,samsung
SM-E7009,#电信定制版,samsung
SM-F7000,#,samsung
SM-F7070,#,samsung
SM-F7110,#5G,samsung
SM-F7210,#5G,samsung
SM-F7310,#5G,samsung
SM-F9000,#,samsung
SM-F9160,#5G,samsung
SM-F9260,#5G,samsung
SM-F9360,#5G,samsung
SM-F9460,#5G,samsung
SM-G1600,#,samsung
SM-G1650,#,samsung
SM-G5500,#,samsung
SM-G5510,#全网通版,samsung
SM-G5520,#全网通版,samsung
SM-G5528,#移动定制版,samsung
SM-G5700,#全网通版,samsung
SM-G6000,#,samsung
SM-G6100,#,samsung
SM-G6200,#,samsung
SM-G7810,#5G,samsung
SM-G8508S,#,samsung
SM-G8750,#,samsung
SM-G8850,#全网通版,samsung
SM-G8858,#4G+,samsung
SM-G8870,#,samsung
SM-G9006V,#联通 4G 单卡版,samsung
SM-G9006W,#联通 4G 双卡版,samsung
SM-G9008V,#移动 4G 单卡版,samsung
SM-G9008W,#移动 4G 双卡版,samsung
SM-G9009D,#电信 3G 双卡版,samsung
SM-G9009W,#电信 4G 双卡版,samsung
SM-G9200,#全网通版,samsung
SM-G9208,#移动定制版,samsung
SM-G9209,#电信定制版,samsung
SM-G9250,#,samsung
SM-G9280,#,samsung
SM-G9300,#全网通版,samsung
SM-G9308,#移动定制版,samsung
SM-G9350,#,samsung
SM-G9500,#全网通版,samsung
SM-G9508,#4G+,samsung
SM-G9550,#,samsung
SM-G9600/DS,#全网通版,samsung
SM-G9608/DS,#4G+,samsung
SM-G9650/DS,#,samsung
SM-G9700,#全网通版,samsung
SM-G9708,#4G+,samsung
SM-G9730,#全网通版,samsung
SM-G9738,#4G+,samsung
SM-G9750,#全网通版,samsung
SM-G9758,#4G+,samsung
SM-G9810,#5G,samsung
SM-G9860,#5G,samsung
SM-G9880,#5G,samsung
SM-G9900,#5G,samsung
SM-G9910,#5G,samsung
SM-G9960,#5G,samsung
SM-G9980,#5G,samsung
SM-J3109,#电信定制版,samsung
SM-J3110,#公开版,samsung
SM-J3119,#电信定制版,samsung
SM-J3119S,#电信定制版,samsung
SM-J3300,#全网通版,samsung
SM-J3308,#4G+,samsung
SM-J5008,#移动定制版,samsung
SM-J5108,#移动定制版,samsung
SM-J7008,#移动定制版,samsung
SM-J7108,#移动定制版,samsung
SM-J7109,#电信定制版,samsung
SM-M115F,#Global,samsung
SM-M3070,#,samsung
SM-N7506V,#联通定制版,samsung
SM-N7508V,#移动定制版,samsung
SM-N7509V,#电信定制版,samsung
SM-N9002,#联通定制版,samsung
SM-N9006,#公开版,samsung
SM-N9008,#移动定制版,samsung
SM-N9008S,#4G 公开版,samsung
SM-N9008V,#移动 4G 定制版,samsung
SM-N9009,#电信定制版,samsung
SM-N9100,#公开版,samsung
SM-N9106W,#联通定制版,samsung
SM-N9108V,#移动定制版,samsung
SM-N9109W,#电信定制版,samsung
SM-N9150,#,samsung
SM-N9200,#全网通版,samsung
SM-N9208,#移动定制版,samsung
SM-N9300,#,samsung
SM-N9500,#全网通版,samsung
SM-N9508,#4G+,samsung
SM-N9600,#全网通版,samsung
SM-N9608,#4G+,samsung
SM-N960F,#EU,samsung
SM-N9700,#,samsung
SM-N970U,#US,samsung
SM-N9760,#5G,samsung
SM-N9810,#5G,samsung
SM-N9860,#5G,samsung
SM-P583,#10.1 WLAN,samsung
SM-P588C,#with S Pen 10.1 LTE,samsung
SM-P610,#WLAN,samsung
SM-P615C,#LTE,samsung
SM-S9010,#5G,samsung
SM-S9060,#5G,samsung
SM-S9080,#5G,samsung
SM-S9110,#5G,samsung
SM-S9160,#5G,samsung
SM-S9180,#5G,samsung
SM-T220,#8.7 WLAN,samsung
SM-T225C,#8.7 LTE,samsung
SM-T230,#WLAN,samsung
SM-T231,#3G,samsung
SM-T239C,#LTE,samsung
SM-T290,#WLAN,samsung
SM-T295C,#LTE,samsung
SM-T320,#WLAN,samsung
SM-T321,#3G,samsung
SM-T330,#WLAN,samsung
SM-T331,#3G,samsung
SM-T350,#WLAN,samsung
SM-T355C,#LTE,samsung
SM-T380,#8.0 WLAN,samsung
SM-T385C,#8.0 LTE,samsung
SM-T500,#10.4 WLAN,samsung
SM-T505C,#10.4 LTE,samsung
SM-T510,#WLAN,samsung
SM-T520,#WLAN,samsung
SM-T530,#WLAN,samsung
SM-T531,#3G,samsung
SM-T550,#9.7 WLAN,samsung
SM-T555C,#9.7 LTE,samsung
SM-T580,#10.1 WLAN,samsung
SM-T585C,#10.1 LTE,samsung
SM-T590,#10.5 WLAN,samsung
SM-T595C,#10.5 LTE,samsung
SM-T700,#WLAN,samsung
SM-T705C,#LTE,samsung
SM-T710,#WLAN (Exynos),samsung
SM-T713,#WLAN (高通),samsung
SM-T715C,#LTE (Exynos),samsung
SM-T719C,#LTE (高通),samsung
SM-T720,#WLAN,samsung
SM-T725C,#LTE,samsung
SM-T730,#WLAN (骁龙 750G),samsung
SM-T733,#WLAN (骁龙 778G),samsung
SM-T735C,#LTE,samsung
SM-T800,#WLAN,samsung
SM-T805C,#LTE,samsung
SM-T810,#WLAN (Exynos),samsung
SM-T813,#WLAN (高通),samsung
SM-T815C,#LTE (Exynos),samsung
SM-T819C,#LTE (高通),samsung
SM-T820,#WLAN,samsung
SM-T825C,#LTE,samsung
SM-T830,#WLAN,samsung
SM-T835C,#LTE,samsung
SM-T860,#WLAN,samsung
SM-T870,#WLAN,samsung
SM-T970,#WLAN,samsung
SM-W2014,#,samsung
SM-W2015,#,samsung
SM-W2016,#,samsung
SM-W2017,#,samsung
SM-W2018,#,samsung
SM-W2019,#,samsung
SM-W2020,#5G,samsung
SM-W2021,#5G,samsung
SM-W2022,#5G,samsung
SM-W700,#WLAN,samsung
SM-W7023,#5G,samsung
SM-W9023,#5G,samsung
SM-X200,#WLAN,samsung
SM-X205C,#LTE,samsung
SM-X700,#WLAN,samsung
SM-X706C,#5G,samsung
SM-X710,#WLAN,samsung
SM-X800,#WLAN,samsung
SM-X806C,#5G,samsung
SM-X810,#WLAN,samsung
SM-X900,#WLAN,samsung
SM-X906C,#5G,samsung
SM-X910,#WLAN,samsung
SM-X916C,#5G,samsung
SM701,#3G 版,smartisan
SM705,#4G 版,smartisan
SM801,#,smartisan
SM901,#,smartisan
SM919,#,smartisan
SNE-AL00,#,huawei
SNE-LX1,#,huawei
SNE-LX2,#,huawei
SNE-LX3,#,huawei
SP100,#5G,zhixuan
SP200,#5G,zhixuan
SP210,#5G,zhixuan
SP210T,#5G,zhixuan
SP300,#5G,zhixuan
SPN-AL00,#全网通版 #全网通版,huawei
SPN-TL00,#移动 4G+ 版 #移动 4G+ 版,huawei
STF-AL00,#全网通标配版,honor
STF-AL10,#全网通高配/尊享版,honor
STF-L09,#,honor
STF-TL10,#移动 4G+ 版,honor
STG-AL00,#,huawei
STG-LX1,#,huawei
STG-LX2,#,huawei
STK-AL00,#全网通版,huawei
STK-L21,#Dual SIM #Dual SIM #Single SIM #Dual SIM,huawei
STK-L22,# #Dual SIM #Dual SIM,honor
STK-LX1,# #Dual SIM,honor
STK-LX3,# #Single SIM #Dual SIM #Dual SIM,honor
STK-TL00,#移动 4G+ 版,huawei
TA-1000,#,nokia
TA-1041,#,nokia
TA-1042,#,nokia
TA-1054,#,nokia
TA-1062,#,nokia
TA-1094,#,nokia
TA-1099,#,nokia
TA-1109,#,nokia
TA-1117,#,nokia
TA-1131,#,nokia
TA-1172,#,nokia
TA-1258,#,nokia
TA-1335,#,nokia
TA-1361,#,nokia
TA-1388,#,nokia
TA-1392,#,nokia
TA-1511,#,nokia
TAH-AN00,#,huawei
TAH-AN00m,#,huawei
TAH-N29m,#Dual SIM,huawei
TAS-AL00,#全网通版,huawei
TAS-AN00,#5G 全网通版,huawei
TAS-L09,#Single SIM,huawei
TAS-L29,#Dual SIM,huawei
TAS-TL00,#移动 4G+ 版,huawei
TAS-TN00,#5G 移动版,huawei
TDT-MA01,#,zhixuan
TEL-AN00,#5G 全网通版,honor
TEL-AN00a,#5G 全网通版,honor
TEL-AN10,#5G 全网通版,honor
TEL-TN00,#5G 移动版,honor
TEL-TN10,#5G 移动版,honor
TET-AL00,#4G,huawei
TET-AN00,#5G,huawei
TET-AN10,#5G,huawei
TET-AN50,#典藏版 5G,huawei
TFY-AN00,#5G,honor
TFY-AN40,#5G,honor
TFY-LX1,#,honor
TFY-LX2,#,honor
TFY-LX3,#,honor
TNA-AN00,#5G 全网通版,honor
TNA-TN00,#5G 移动版,honor
TNN-AN00,#5G,huawei
TNNH-AN00,#5G,honor
TNY-AL00,#全网通版,honor
TNY-AL10,#3D 感光版,honor
TNY-TL00,#移动 4G+ 版,honor
TRT-AL00,#全网通版,huawei
TRT-AL00A,#全网通版,huawei
TRT-LX1,#Dual SIM,huawei
TRT-LX2,#Dual SIM,huawei
TRT-LX3,#Dual SIM,huawei
TRT-TL10,#移动 4G+ 版,huawei
TRT-TL10A,#移动 4G+ 版,huawei
TYH601M,#5G,zhixuan
TYH611M,#5G,zhixuan
TYH612M,#5G 1#,zhixuan
TYH622M,#5G,zhixuan
TYH631M,#5G,zhixuan
TYH632M,#5G,zhixuan
U680A,#公开版 #China,meizu
U680D,#电信版 #China Telecom,meizu
U680H,#国际版 #Global,meizu
U680Y,#移动版 #China Mobile,meizu
U685C,#电信版 #China Telecom,meizu
U685H,#国际版 #Global,meizu
U685M,#移动版 #China Mobile,meizu
U685Q,#公开版 #China,meizu
V1730DA,#全网通版,vivo
V1730DT,#移动全网通版,vivo
V1730EA,# #,vivo
V1730GA,#,vivo
V1731CA,# #,vivo
V1732A,#全网通版 #全网通版,vivo
V1732T,#移动全网通版 #移动全网通版,vivo
V1801A0,#,vivo
V1809A,#全网通版,vivo
V1809T,#移动全网通版,vivo
V1813A,#全网通版 #全网通版 #全网通版,vivo
V1813BA,#全网通版 (骁龙 670),vivo
V1813BT,#全网通版 (骁龙 710),vivo
V1813T,#移动全网通版 #移动全网通版 #移动全网通版,vivo
V1814A,#全网通版,vivo
V1814T,#移动全网通版,vivo
V1816A,#全网通版,vivo
V1816T,#移动全网通版,vivo
V1818A,#全网通版 #,vivo
V1818BA,#全网通版,vivo
V1818CA,#全网通版 #全网通版 #全网通版,vivo
V1818CT,#移动全网通版 #移动全网通版 #移动全网通版,vivo
V1818T,#移动全网通版,vivo
V1821A,#全网通版,vivo
V1821T,#移动全网通版,vivo
V1824A,#8GB+128GB/8GB+256GB/12GB+128GB/12GB+256GB,vivo
V1824BA,#6GB+128GB,vivo
V1829A,#8GB+256GB 全网通版,vivo
V1829T,#8GB+256GB 移动全网通版,vivo
V1831A,#全网通版,vivo
V1831T,#移动全网通版,vivo
V1832A,#全网通版,vivo
V1832T,#移动全网通版,vivo
V1836A,#全网通版,vivo
V1836T,#移动全网通版,vivo
V1838A,#8GB+128GB 全网通版,vivo
V1838T,#8GB+128GB 移动全网通版,vivo
V1901A,#全网通版 #全网通版,vivo
V1901T,#移动全网通版 #移动全网通版,vivo
V1911A,#全网通版,vivo
V1913A,#全网通版,vivo
V1913T,#移动全网通版,vivo
V1914A,#全网通版,vivo
V1914T,#移动全网通版,vivo
V1916A,#全网通版,vivo
V1916T,#移动全网通版,vivo
V1919A,#移动全网通版,vivo
V1921A,#全网通版,vivo
V1921T,#移动全网通版,vivo
V1922A,#全网通版,vivo
V1922T,#移动全网通版,vivo
V1923A,#全网通版,vivo
V1923T,#移动全网通版,vivo
V1924A,#全网通版,vivo
V1924T,#移动全网通版,vivo
V1928A,#全网通版,vivo
V1928T,#移动全网通版,vivo
V1930,#5G,vivo
V1930A,#全网通版,vivo
V1930T,#移动全网通版,vivo
V1932A,#全网通版,vivo
V1932T,#移动全网通版,vivo
V1934A,#全网通版,vivo
V1934T,#移动全网通版,vivo
V1936A,#全网通版,vivo
V1936AL,#全网通版,vivo
V1936T,#移动全网通版,vivo
V1936TL,#移动全网通版,vivo
V1937,#,vivo
V1938A,#5G 全网通版,vivo
V1938CA,#5G 全网通版,vivo
V1938CT,#5G 移动全网通版,vivo
V1938T,#5G 移动全网通版,vivo
V1941A,#全网通版 #全网通版,vivo
V1941T,#移动全网通版 #移动全网通版,vivo
V1945A,#全网通版,vivo
V1945T,#移动全网通版,vivo
V1950A,#,vivo
V1955A,#,vivo
V1962A,#,vivo
V1962BA,#5G,vivo
V1963A,#5G,vivo
V1965A,#,vivo
V1981A,#,vivo
V1986A,#,vivo
V1990A,#712 版,vivo
V2001A,#,vivo
V2002A,#5G #5G #5G,vivo
V2005A,#,vivo
V2006,# #5G,vivo
V2009A,#5G,vivo
V2011A,#,vivo
V2012A,#,vivo
V2020A,#,vivo
V2020CA,#,vivo
V2022,#,vivo
V2023,#,vivo
V2023A,#,vivo
V2023EA,#,vivo
V2024,#,vivo
V2024A,#,vivo
V2025,#,vivo
V2025A,#,vivo
V2026,# # #,vivo
V2026_21,#,vivo
V2027,#,vivo
V2028,#,vivo
V2029,#,vivo
V2030,#,vivo
V2031,#,vivo
V2031A,# #5G,vivo
V2031EA,#,vivo
V2031_21,#,vivo
V2032,#,vivo
V2034A,#,vivo
V2035,#,vivo
V2036,#,vivo
V2036A,#,vivo
V2036_21,#,vivo
V2037,#,vivo
V2038,#G,vivo
V2040,#,vivo
V2041,#,vivo
V2042,#,vivo
V2043,#,vivo
V2043_21,#,vivo
V2044,#,vivo
V2045,#,vivo
V2045A,#5G,vivo
V2046,#,vivo
V2046A,#,vivo
V2047,#,vivo
V2047A,#,vivo
V2048,#,vivo
V2048A,#,vivo
V2049A,#,vivo
V2050,#5G,vivo
V2053,#5G,vivo
V2054A,#5G #5G #5G,vivo
V2055,#5G,vivo
V2055A,#,vivo
V2056A,# #,vivo
V2057,#,vivo
V2057A,#5G,vivo
V2058,#,vivo
V2059,#,vivo
V2059-EG,#,vivo
V2059A,#,vivo
V2060,#5G,vivo
V2061,#,vivo
V2061A,#5G,vivo
V2065,#,vivo
V2065A,#,vivo
V2066,#,vivo
V2066A,#,vivo
V2066BA,#,vivo
V2068A,#5G #5G,vivo
V2069A,#5G #5G,vivo
V2069BA,#5G,vivo
V2072A,#,vivo
V2073A,#,vivo
V2080A,#,vivo
V2085A,#,vivo
V2099A,#,vivo
V2102A,vivo Y70t 5G,vivo
V2104,#,vivo
V2105,#,vivo
V2106A,#5G,vivo
V2108,#,vivo
V2109,#,vivo
V2109-EG,#,vivo
V2110,#,vivo
V2111,#,vivo
V2111-EG,#,vivo
V2111A,#5G,vivo
V2114,#,vivo
V2115,#,vivo
V2115A,#,vivo
V2116,#,vivo
V2117,#,vivo
V2118,#,vivo
V2118A,#,vivo
V2120,#,vivo
V2120A,#,vivo
V2121A,# #,vivo
V2123A,#5G #,vivo
V2124,#5G,vivo
V2125,#,vivo
V2126,#5G,vivo
V2127,#5G,vivo
V2129,#,vivo
V2130,#5G,vivo
V2130A,#,vivo
V2131,#,vivo
V2131A,#,vivo
V2132,#,vivo
V2132A,#,vivo
V2133A,#,vivo
V2134,#,vivo
V2134A,#,vivo
V2135,#,vivo
V2136,#,vivo
V2136A,#,vivo
V2139,#,vivo
V2140,#,vivo
V2140A,#,vivo
V2141,#5G,vivo
V2141A,#,vivo
V2142,#5G,vivo
V2143,#,vivo
V2143A,#,vivo
V2144,#,vivo
V2145,#,vivo
V2145A,#,vivo
V2146,#,vivo
V2147,#,vivo
V2148A,#,vivo
V2149,#,vivo
V2150,#5G,vivo
V2151,#5G,vivo
V2152,#,vivo
V2153,#,vivo
V2154,#,vivo
V2154A,#,vivo
V2156A,#5G,vivo
V2156FA,#5G,vivo
V2157,#5G,vivo
V2157A,#,vivo
V2158,#,vivo
V2158A,#,vivo
V2160,#5G,vivo
V2162,#,vivo
V2162A,#,vivo
V2163A,#,vivo
V2164A,#5G #5G,vivo
V2164KA,#,vivo
V2164PA,#5G,vivo
V2165A,#5G,vivo
V2166,#,vivo
V2166A,#5G #5G #5G,vivo
V2166BA,#5G 1#5G,vivo
V2168,#,vivo
V2168A,# #8GB+128GB,vivo
V2169,#5G,vivo
V2170A,#,vivo
V2171A,#,vivo
V2172A,#,vivo
V2178A,#,vivo
V2180A,# #8GB+256GB,vivo
V2180GA,#,vivo
V2183A,#,vivo
V2185A,#,vivo
V2186A,#,vivo
V2188A,#,vivo
V2190A,#,vivo
V2196A,#,vivo
V2197A,#5G,vivo
V2199A,#,vivo
V2201,#,vivo
V2202,#,vivo
V2203,#,vivo
V2203A,#,vivo
V2204,#,vivo
V2205,#,vivo
V2206,#,vivo
V2207,#,vivo
V2207A,#,vivo
V2208,#5G,vivo
V2209,#,vivo
V2212,#,vivo
V2213,#,vivo
V2214,#,vivo
V2217,#,vivo
V2217A,#,vivo
V2218,#,vivo
V2218A,#,vivo
V2219,#,vivo
V2219A,#5G,vivo
V2220A,#,vivo
V2221,#,vivo
V2222,#,vivo
V2225,#5G,vivo
V2227A,#,vivo
V2228,#,vivo
V2229,#,vivo
V2229A,#,vivo
V2230,#,vivo
V2230A,#5G 1#5G #5G,vivo
V2230EA,#,vivo
V2231,#,vivo
V2231A,#,vivo
V2232A,#,vivo
V2234,#,vivo
V2234_PK,#,vivo
V2236,#,vivo
V2236A,#,vivo
V2237,#,vivo
V2238,#,vivo
V2238A,#,vivo
V2239,#,vivo
V2239A,#,vivo
V2240,#5G,vivo
V2241A,#,vivo
V2241HA,#,vivo
V2242,#,vivo
V2242A,#,vivo
V2243A,#,vivo
V2244,#5G #5G,vivo
V2244A,#,vivo
V2245A,#,vivo
V2246,#,vivo
V2247,#,vivo
V2248,#5G #5G,vivo
V2250,#,vivo
V2251,#,vivo
V2252,#,vivo
V2253,#5G,vivo
V2254,#,vivo
V2254A,#,vivo
V2256A,#,vivo
V2266A,#,vivo
V2270A,#,vivo
V2271A,#5G 1#5G,vivo
V2272A,#,vivo
V2278A,#5G 1#5G 2#5G,vivo
V2279A,#5G 1#5G,vivo
V2282A,#,vivo
V2283A,#,vivo
V2284A,#,vivo
V2285A,#,vivo
V2301A,#,vivo
V2302,#5G,vivo
V2302A,#,vivo
V2303,#5G,vivo
V2304,#5G,vivo
V2304A,#,vivo
V2305,#,vivo
V2311,#5G,vivo
V2312,#5G,vivo
V2312A,#,vivo
V2314A,#,vivo
V2320,#,vivo
V2321,#5G,vivo
VCE-AL00,#全网通版,huawei
VCE-L22,#,huawei
VCE-TL00,#移动 4G+ 版,huawei
VCR-A0,#,coolpad
VEN-L22,#,honor
VER-AN10,#5G #5G,honor
VIE-AL10,#,huawei
VIE-L09,#Single SIM,huawei
VIE-L29,#Dual SIM,huawei
VKY-AL00,#全网通版,huawei
VKY-L09,#Single SIM,huawei
VKY-L29,#Dual SIM,huawei
VKY-TL00,#移动 4G+ 版,huawei
VNA-LX2,#,honor
VNA-LX3,#,honor
VNE-AN00,#5G,honor
VNE-AN40,#5G #5G,honor
VNE-LX1,#,honor
VNE-LX2,#,honor
VNE-LX3,# #,honor
VNE-N41,#,honor
VNS-L21,#,huawei
VNS-L22,#,huawei
VNS-L23,#,huawei
VNS-L31,#,huawei
VNS-L52,#,huawei
VNS-L53,#,huawei
VNS-L62,#,huawei
VOG-AL00,#全网通版 (8GB+128GB),huawei
VOG-AL10,#全网通版,huawei
VOG-L09,#Single SIM,huawei
VOG-L29,#Dual SIM,huawei
VOG-TL00,#移动 4G+ 版,huawei
VP001,#5G,zhixuan
VP002,#5G,zhixuan
VP003,#5G #5G,zhixuan
VP004,#5G 消息版,zhixuan
VP005,#5G,zhixuan
VTR-AL00,#全网通版,huawei
VTR-L09,#Single SIM,huawei
VTR-L29,#Dual SIM,huawei
VTR-TL00,#移动 4G+ 版,huawei
WAS-AL00,#全网通版,huawei
WAS-L03T,#,huawei
WAS-LX1,#,huawei
WAS-LX1A,#,huawei
WAS-LX2,#,huawei
WAS-LX2J,#,huawei
WAS-LX3,#,huawei
WAS-TL10,#移动 4G+ 版,huawei
WDY-AN00,#5G 1#5G 2#5G,honor
WDY-LX1,#,honor
WDY-LX2,#,honor
WDY-LX3,# #Plus,honor
WKG-AN00,#5G 全网通版,huawei
WKG-LX9,#,huawei
WKG-TN00,#5G 移动版,huawei
WLZ-AL10,#4G,huawei
WLZ-AN00,#5G,huawei
WOD-LX1,#,honor
WOD-LX2,#,honor
WOD-LX3,#,honor
XIG01,#日本版 (KDDI) #Japan (KDDI),xiaomi
XIG02,#日本版 (KDDI) #Japan (KDDI),xiaomi
XQ-AS72,#,sony
XQ-AT72,#,sony
XQ-BC72,#,sony
XQ-BE72,#,sony
XQ-BQ72,#,sony
XQ-CQ72,#,sony
XQ-CT72,#,sony
XQ-DE72,#,sony
XQ-DQ72,#,sony
XT1077,#电信/联通版,motorola
XT1079,#移动/联通版,motorola
XT1085,#,motorola
XT1115,#,motorola
XT1561,#,motorola
XT1570,#,motorola
XT1581,#,motorola
XT1635-03,#,motorola
XT1650-05,#,motorola
XT1662,#,motorola
XT1710-08,#,motorola
XT1710-11,#移动定制版,motorola
XT1789-05,#,motorola
XT1799-1,#,motorola
XT1799-2,#,motorola
XT1924-9,#,motorola
XT1925-10,#,motorola
XT1929-15,#,motorola
XT1941-2,#,motorola
XT1942-1,#,motorola
XT1943-1,#,motorola
XT1965-6,#,motorola
XT1970-5,#,motorola
XT2071-4,#,motorola
XT2081-4,#,lenovo
XT2091-7,#,lenovo
XT2125-4,#,motorola
XT2137-2,#,motorola
XT2143-1,#,motorola
XT2153-1,#,motorola
XT2169-2,#,motorola
XT2171-3,#,motorola
XT2175-2,#,motorola
XT2201-2,#,motorola
XT2201-6,#,motorola
XT2225-2,#,motorola
XT2241-1,#,motorola
XT2243-2,#,motorola
XT2251-1,#,motorola
XT2301-5,#,motorola
XT2321-2,#,motorola
XT2323-3,#,motorola
XT2335-3,#,motorola
Y685C,#电信版 #China Telecom,meizu
Y685H,魅族 M3s 国际版 #Global,meizu
Y685M,#移动版 #China Mobile,meizu
Y685Q,#公开版 #China,meizu
YAL-AL00,#全网通版,honor
YAL-AL10,#全网通版,honor
YAL-AL50,#全网通版,honor
YAL-L21,# #,honor
YAL-L41,# #Pro,honor
YAL-TL00,#移动 4G+ 版,honor
YAL-TL10,#移动 4G+ 版,honor
YAL-TL50,#移动 4G+ 版,honor
YOK-AN10,#5G,honor
YQ601,#公开版,smartisan
YQ603,#文艺青年版,smartisan
YQ605,#移动定制版,smartisan
YQ607,#全网通版,smartisan
Z1221,#,lenovo
Z2121,#,lenovo
Z2122,#,lenovo
Z2131,#,lenovo
Z2151,#,lenovo
Z999,#,zte
ZTE 1010L,#,zte
ZTE 1021L,#,zte
ZTE 7530N,#,zte
ZTE 7531N,#,zte
ZTE 7532N,#,zte
ZTE 7534N,#,zte
ZTE 7541N,#,zte
ZTE 7542N,#,zte
ZTE 7543N,#,zte
ZTE 8010,#,zte
ZTE 8012N,# #,zte
ZTE 8030N,#5G,zte
ZTE 8031,#,zte
ZTE 8040N,#,zte
ZTE 9000N,# #,zte
ZTE 9030N,#5G,zte
ZTE 9040N,#,zte
ZTE 9041N,# #,zte
ZTE 9042N,#,zte
ZTE 9043N,#,zte
ZTE A0616,#,zte
ZTE A0620,#,zte
ZTE A0722,#,zte
ZTE A2017,#,zte
ZTE A2018,#,zte
ZTE A2019 Pro,#,zte
ZTE A2020 Pro,#4G,zte
ZTE A2020 SP,#,zte
ZTE A2020N2 Pro,#5G,zte
ZTE A2021,#公开版,zte
ZTE A2021H,#行业版,zte
ZTE A2022,#5G,zte
ZTE A2022H,#5G,zte
ZTE A2022P,#5G #5G,zte
ZTE A2023,# #,zte
ZTE A2023BH,#,zte
ZTE A2023H,#,zte
ZTE A2023P,# #,zte
ZTE A2024H,#,zte
ZTE A2121,#,zte
ZTE A2122H,#5G #5G,zte
ZTE A2322,#5G 1#5G,zte
ZTE A7000,#,zte
ZTE A7010,#,zte
ZTE BV0701,#,zte
ZTE BV0730,#,zte
ZTE BV0800,#,zte
ZTE BV0850,#,zte
ZTE C2017,#,zte
ZTE V0721,#,zte
ZTE V0840,#,zte
ZTE V0900,#,zte
ZTE V0920,#,zte
ZTE V1000,#,zte
ZTE V1050,#,zte
vivo 1819,#,vivo
vivo 1901,# # #,vivo
vivo 1902,# #,vivo
vivo 1904,#,vivo
vivo 1907,# #,vivo
vivo 1915,#,vivo
vivo 1920,# #,vivo
vivo 1920_20,#,vivo
vivo 1929,#,vivo
vivo 1939,#,vivo
vivo 2004,#,vivo
vivo 2005,#,vivo
vivo 2006,#,vivo
vivo 2015,#,vivo
vivo 2015_21,#,vivo
vivo 2018,#,vivo
